Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
ELS,Equity Lifestyle Properties Inc,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,13181.5864,0.0131,-0.0047,0.0435,13181.5864
ELV,"Elevance Health, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,87318.0856,0.0317,0.0661,0.0243,87318.0856
EME,"Emcor Group, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,33739.6634,-0.1132,0.0269,-0.0985,20243.798
EME,"Emcor Group, Inc.",Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,33739.6634,-0.1132,0.0269,-0.0985,13495.8654
EMR,Emerson Electric Co,Hardware,Hardware - Industrial & IoT,Primary,87892.5496,-0.0276,0.0687,0.159,52735.5298
EMR,Emerson Electric Co,Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Secondary,87892.5496,-0.0276,0.0687,0.159,35157.0198
ENB,Enbridge Inc,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,109379.0024,-0.0099,-0.1071,-0.1253,65627.4014
ENB,Enbridge Inc,Energy - Renewable,Energy Clean - Wind,Secondary,109379.0024,-0.0099,-0.1071,-0.1253,43751.601
ENLT,Enlight Renewable Energy Ltd.,Energy - Renewable,Energy Clean - Wind,Primary,10853.9617,-0.0707,-0.1076,-0.1584,10853.9617
ENPH,"Enphase Energy, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Primary,4913.1382,-0.038,0.0131,-0.4193,2947.8829
ENPH,"Enphase Energy, Inc.",Energy - Renewable,Energy Clean - Solar,Secondary,4913.1382,-0.038,0.0131,-0.4193,1965.2553
ENS,Enersys,Energy - Renewable,Energy Clean - Batteries & Storage,Primary,6761.8688,-0.0734,-0.0171,-0.1918,6761.8688
ENSG,"Ensign Group, Inc",Healthcare & Biotech,Healthcare - Senior Care & Longevity,Primary,10454.1194,-0.0119,0.0369,0.0436,10454.1194
ENTG,"Entegris, Inc.",Semiconductors,"Semis - Equipment, Lithography & Deposition",Primary,21124.5998,-0.1523,0.0714,0.0228,21124.5998
ENVX,Enovix Corp,Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,717.5967,-0.0904,-0.1722,-0.5105,717.5967
EOG,Eog Resources Inc,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,78789.5337,0.0278,0.0261,0.0716,47273.7202
EOG,Eog Resources Inc,Commodities - Energy,Comm Energy - Crude Oil,Secondary,78789.5337,0.0278,0.0261,0.0716,31515.8135
EOSE,"Eos Energy Enterprises, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Primary,1251.4382,-0.1196,-0.0029,-0.5707,1251.4382
EPD,Enterprise Products Partners L.P.,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,82837.545,-0.0065,0.0052,-0.0176,82837.545
EPR,EPR Properties,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,4639.4363,0.001,-0.0421,0.0492,4639.4363
EPRT,"Essential Properties Realty Trust, Inc.",Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,6717.8824,-0.0051,-0.0421,-0.0007,6717.8824
EQH,"Equitable Holdings, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,13373.7062,-0.0411,0.0279,0.1672,8024.2237
EQH,"Equitable Holdings, Inc.",Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Secondary,13373.7062,-0.0411,0.0279,0.1672,5349.4825
EQIX,Equinix Inc,Telecommunications,Telecom - Cloud & Edge Connectivity,Primary,104118.3621,-0.034,-0.0221,-0.0181,62471.0173
EQIX,Equinix Inc,Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,104118.3621,-0.034,-0.0221,-0.0181,41647.3448
EQNR,Equinor Asa,Energy - Traditional,Energy Base - Integrated Energy Majors,Primary,100583.8008,0.0132,0.0603,0.1023,100583.8008
EQT,Eqt Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Primary,33646.508,0.0147,0.0175,-0.0684,33646.508
ERIC,Ericsson Lm Telephone Co,Hardware,Hardware - Communications & Telecom,Primary,33230.1394,-0.001,0.0878,-0.2474,33230.1394
ERIE,Erie Indemnity Co,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,14047.1511,0.0843,0.2017,0.2049,14047.1511
ERII,"Energy Recovery, Inc.",Environmental Sustainability,Environmental - Clean Technologies & Pollution Control,Primary,398.15,-0.0418,-0.0736,-0.1186,398.15
ERO,Ero Copper Corp.,Commodities - Metals,Comm Metals - Industrial & Base Metals,Primary,4020.8663,0.1043,0.4838,0.4288,4020.8663
ES,Eversource Energy,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,26838.0754,-0.0092,-0.0489,0.0179,26838.0754
ESAB,ESAB Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,4924.2757,-0.0351,-0.0615,-0.1359,4924.2757
ESNT,Essent Group Ltd.,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,6153.8437,-0.0138,0.0414,0.1334,6153.8437
ESS,"Essex Property Trust, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,20239.3846,0.0373,0.0005,0.0705,20239.3846
ESTC,Elastic N.V.,Cybersecurity,Cybersecurity - Cloud Security,Primary,8652.9331,-0.0024,0.4185,0.5187,5191.7599
ESTC,Elastic N.V.,Cloud Computing,Cloud - Hyperscalers & Platforms,Secondary,8652.9331,-0.0024,0.4185,0.5187,3461.1732
ET,Energy Transfer Lp,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,72584.7572,0.0067,0.0527,0.0679,43550.8543
ET,Energy Transfer Lp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,72584.7572,0.0067,0.0527,0.0679,29033.9029
ETN,Eaton Corp Plc,Energy - Renewable,Energy Clean - Smart Grid & Electrification,Primary,158727.4383,-0.1026,0.0139,0.0468,95236.463
ETN,Eaton Corp Plc,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary,158727.4383,-0.1026,0.0139,0.0468,63490.9753
ETOR,eToro Group Ltd. - Class A,FinTech & Digital Finance,FinTech - Trading Platforms & WealthTech,Primary,2311.8525,0.0338,-0.2096,-0.2884,2311.8525
ETR,Entergy Corp /De/,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,49364.9469,-0.0252,-0.0822,-0.0532,49364.9469
ETSY,Etsy Inc,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,7987.7652,0.1099,0.0795,0.3952,7987.7652
EVER,"Everquote, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,938.0822,0.1256,0.0631,0.41,938.0822
EVGO,Evgo Inc.,Electric Vehicles & Mobility,EVs - Charging & Infrastructure,Primary,465.4833,-0.0452,0.0423,-0.2128,465.4833
EVH,"Evolent Health, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,533.64,0.0703,0.1185,0.1949,533.64
EVLV,"Evolv Technologies Holdings, Inc.",Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,944.3249,-0.0402,0.0019,-0.1587,944.3249
EVR,Evercore Inc.,Financials - Traditional,Fin Trad - Capital Markets & Investment Banking,Primary,11156.9848,-0.0431,-0.1458,-0.1597,11156.9848
EVRG,"Evergy, Inc.",Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,18765.8609,-0.0222,-0.0586,-0.0223,18765.8609
EW,Edwards Lifesciences Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,52164.1984,-0.0034,0.0952,0.055,52164.1984
EWBC,"East West Bancorp, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,17662.1998,-0.0488,-0.0099,0.0535,17662.1998
EXC,Exelon Corp,Energy - Renewable,Energy Clean - Smart Grid & Electrification,Primary,45681.4592,-0.027,-0.0671,-0.0319,27408.8755
EXC,Exelon Corp,Energy - Renewable,Energy Clean - Utilities & Clean Power Operators,Secondary,45681.4592,-0.027,-0.0671,-0.0319,18272.5837
EXE,Expand Energy Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Primary,22300.7601,0.0229,0.0589,-0.0105,22300.7601
EXEL,"Exelixis, Inc.",Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Primary,13516.4918,0.0426,-0.0148,0.0877,13516.4918
EXK,Endeavour Silver Corp,Commodities - Metals,Comm Metals - Precious Metals,Primary,3186.5147,0.0611,0.376,0.1658,3186.5147
EXLS,"Exlservice Holdings, Inc.",Business Services & Consulting,"Business Services - Outsourcing, Facilities & Testing",Primary,5709.7267,0.0897,0.361,0.2762,3425.836
EXLS,"Exlservice Holdings, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary,5709.7267,0.0897,0.361,0.2762,2283.8907
EXP,Eagle Materials Inc.,Industrials & Construction,Industrials - Construction Materials & Aggregates,Primary,6265.4351,-0.0061,-0.0435,0.0254,6265.4351
EXPD,Expeditors International Of Washington Inc,Transportation & Logistics,"Transportation - Logistics, Warehousing & Supply Chain Solutions",Primary,24416.1393,-0.0023,0.0715,0.1913,24416.1393
EXPE,"Expedia Group, Inc.",Consumer Goods & Retail,Consumer - Resale & Sharing Platforms,Primary,40702.4886,0.0648,0.3046,0.5833,24421.4932
EXPE,"Expedia Group, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Secondary,40702.4886,0.0648,0.3046,0.5833,16280.9954
EXPO,"Exponent, Inc.",Business Services & Consulting,Consulting,Primary,3365.3117,0.0693,0.152,0.2316,3365.3117
EXR,Extra Space Storage Inc.,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,32277.7477,-0.0044,-0.0099,0.0317,32277.7477
EXTR,Extreme Networks Inc,Hardware,Hardware - Networking Equipment,Primary,2920.3807,-0.0783,-0.2411,-0.1258,2920.3807
F,Ford Motor Co,Electric Vehicles & Mobility,EVs - Manufacturers,Primary,55547.2118,-0.0085,-0.0201,-0.0569,55547.2118
FAF,First American Financial Corp,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,7377.7464,-0.0126,-0.0382,0.0683,7377.7464
FANG,"Diamondback Energy, Inc.",Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,57572.0694,-0.0033,0.01,0.03,34543.2416
FANG,"Diamondback Energy, Inc.",Commodities - Energy,Comm Energy - Crude Oil,Secondary,57572.0694,-0.0033,0.01,0.03,23028.8278
FAST,Fastenal Co,Industrials & Construction,Industrials - Distribution & Rental Services,Primary,58843.6767,0.001,0.0966,0.1735,58843.6767
FATE,Fate Therapeutics Inc,Healthcare & Biotech,"Healthcare - Regenerative Medicine, Psychedelics, Cannabis",Primary,292.362,-0.0687,0.0124,0.0844,292.362
FBIN,"Fortune Brands Innovations, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,5363.4319,-0.0285,-0.118,0.2011,5363.4319
FCEL,Fuelcell Energy Inc,Energy - Renewable,Energy Clean - Hydrogen & Fuel Cells,Primary,1499.1411,-0.1614,-0.1181,-0.2503,1499.1411
FCFS,"Firstcash Holdings, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,10254.3944,0.0934,0.2145,0.0409,10254.3944
FCN,"FTI Consulting, Inc.",Business Services & Consulting,Consulting,Primary,4294.1524,0.038,-0.0267,0.0093,4294.1524
FCPT,"Four Corners Property Trust, Inc.",Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,2798.7884,0.0172,-0.0172,0.0375,2798.7884
FCX,Freeport-Mcmoran Inc,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,111722.1683,0.1378,0.2428,0.2581,67033.301
FCX,Freeport-Mcmoran Inc,Commodities - Metals,Comm Metals - Industrial & Base Metals,Secondary,111722.1683,0.1378,0.2428,0.2581,44688.8673
FDS,Factset Research Systems Inc,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,10858.5165,0.1032,0.2003,0.3224,10858.5165
FDX,Fedex Corp,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Primary,79059.755,0.0077,0.0606,0.0556,47435.853
FDX,Fedex Corp,Transportation & Logistics,"Transportation - Logistics, Warehousing & Supply Chain Solutions",Secondary,79059.755,0.0077,0.0606,0.0556,31623.902
FDXF,FedEx Freight Corp,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,19627.2456,-0.0873,-0.1692,,19627.2456
FE,Firstenergy Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,26947.2625,-0.0179,-0.0579,0.0156,26947.2625
FERG,Ferguson Enterprises Inc.,Industrials & Construction,Industrials - Distribution & Rental Services,Primary,45741.8957,-0.0312,0.0289,0.0628,27445.1374
FERG,Ferguson Enterprises Inc.,Industrials & Construction,Industrials - Building Products & HVAC,Secondary,45741.8957,-0.0312,0.0289,0.0628,18296.7583
FF,Futurefuel Corp.,Commodities - Agriculture,"Comm Agri - Grains, Oilseeds & Softs",Primary,241.2483,-0.0418,0.1828,0.3381,241.2483
FFIN,"First Financial Bankshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,4867.4017,-0.0258,-0.0208,0.0604,4867.4017
FFIV,"F5, Inc.",Cybersecurity,Cybersecurity - Application Security,Primary,21463.9677,-0.0417,-0.0336,-0.0371,12878.3806
FFIV,"F5, Inc.",Cloud Computing,Cloud - Multi-Cloud Management,Secondary,21463.9677,-0.0417,-0.0336,-0.0371,8585.5871
FHI,"Federated Hermes, Inc.",Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,4832.0133,0.0089,0.1242,0.1879,4832.0133
FHN,First Horizon Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,11621.7539,-0.0573,-0.0392,0.0193,11621.7539
FICO,Fair Isaac Corp,Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Primary,25191.4834,0.0958,-0.0574,-0.0593,25191.4834
FIG,"Figma, Inc. Class A",Software,Software - Vertical SaaS Platforms,Primary,14625.791,0.098,0.2992,0.2083,14625.791
FIS,"Fidelity National Information Services, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Primary,21350.2259,0.0056,-0.0026,-0.0387,12810.1355
FIS,"Fidelity National Information Services, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Secondary,21350.2259,0.0056,-0.0026,-0.0387,8540.0904
FISV,"Fiserv, Inc. -",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,28162.3654,0.0144,0.038,-0.073,28162.3654
FITB,Fifth Third Bancorp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,49788.4037,-0.0469,-0.0437,0.1174,49788.4037
FIVE,"Five Below, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,14527.1951,0.1013,0.293,0.1969,14527.1951
FIX,"Comfort Systems USA, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,56651.9562,-0.1443,-0.071,-0.1191,33991.1737
FIX,"Comfort Systems USA, Inc.",Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,56651.9562,-0.1443,-0.071,-0.1191,22660.7825
FLEX,Flex Ltd.,Hardware,Hardware - Data Center Infrastructure & Servers,Primary,39396.8271,-0.1796,-0.1001,-0.1949,23638.0963
FLEX,Flex Ltd.,Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Secondary,39396.8271,-0.1796,-0.1001,-0.1949,15758.7308
FLG,"Flagstar Financial, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,5570.5457,-0.0414,-0.031,-0.0304,5570.5457
FLNC,"Fluence Energy, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Primary,2018.9757,-0.1401,-0.192,-0.4946,2018.9757
FLO,"Flowers Foods, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,1543.3107,-0.0041,-0.0594,-0.0682,1543.3107
FLR,Fluor Corp,Industrials & Construction,Industrials - Engineering & Construction,Primary,6858.2415,-0.0632,-0.0174,0.1429,6858.2415
FLS,Flowserve Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,10227.4949,-0.0063,0.1113,0.1593,10227.4949
FLUT,Flutter Entertainment Plc,Digital Entertainment & Media,"Entertainment - Sports Betting, Wagering & Prediction Markets",Primary,17801.642,0.0642,0.0131,0.0534,10680.9852
FLUT,Flutter Entertainment Plc,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary,17801.642,0.0642,0.0131,0.0534,7120.6568
FLY,Firefly Aerospace Inc. -,Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,3867.0472,-0.1501,0.1732,-0.5333,3867.0472
FMC,Fmc Corp,Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,1412.5587,0.1081,-0.0018,-0.1336,847.5352
FMC,Fmc Corp,Commodities - Agriculture,"Comm Agri - Fertilizers, Crop Inputs & Seeds",Secondary,1412.5587,0.1081,-0.0018,-0.1336,565.0235
FN,Fabrinet,Hardware,Hardware - Communications & Telecom,Primary,15091.4949,-0.2964,-0.1153,-0.4017,9054.8969
FN,Fabrinet,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary,15091.4949,-0.2964,-0.1153,-0.4017,6036.598
FNB,F.N.B. Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,6578.2134,-0.0474,-0.0299,0.0621,6578.2134
FND,"Floor & Decor Holdings, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,5843.1043,-0.0309,0.0208,0.1381,3505.8626
FND,"Floor & Decor Holdings, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,5843.1043,-0.0309,0.0208,0.1381,2337.2417
FNF,"Fidelity National Financial, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,12720.386,-0.0346,-0.0812,-0.0136,12720.386
FNV,Franco Nevada Corp,Commodities - Metals,Comm Metals - Gold,Primary,52101.0012,0.1323,0.2583,0.1968,31260.6007
FNV,Franco Nevada Corp,Commodities - Metals,Comm Metals - Precious Metals,Secondary,52101.0012,0.1323,0.2583,0.1968,20840.4005
FORM,Formfactor Inc,Semiconductors,"Semis - Testing, Packaging & Assembly",Primary,8429.2265,-0.219,0.0371,-0.1635,8429.2265
FOUR,"Shift4 Payments, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,3790.0856,0.0823,-0.0072,0.1101,3790.0856
FOXA,Fox Corp,Digital Entertainment & Media,Entertainment - Video Streaming,Primary,29098.4776,0.0003,0.2513,0.0817,17459.0866
FOXA,Fox Corp,Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Secondary,29098.4776,0.0003,0.2513,0.0817,11639.391
FR,"First Industrial Realty Trust, Inc.",Real Estate & REITs,"Real Estate - E-Commerce, Warehousing & Logistics",Primary,8691.114,0.0084,-0.0531,0.0103,8691.114
FROG,Jfrog Ltd,Cloud Computing,"Cloud - DevOps, Observability",Primary,11114.3803,-0.0475,0.1245,0.2183,6668.6282
FROG,Jfrog Ltd,Software,"Software - Data, Analytics & DevOps",Secondary,11114.3803,-0.0475,0.1245,0.2183,4445.7521
FRSH,Freshworks Inc.,Software,"Software - Collaboration, CRM & Communications",Primary,3441.5447,0.0697,0.2843,0.4526,3441.5447
FRT,Federal Realty Investment Trust,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,10275.1508,-0.0041,-0.0677,-0.0094,10275.1508
FSLR,"First Solar, Inc.",Energy - Renewable,Energy Clean - Solar,Primary,22387.0321,-0.0438,0.0271,-0.1921,13432.2193
FSLR,"First Solar, Inc.",Nanotechnology,NanoTech - Energy & Environment,Secondary,22387.0321,-0.0438,0.0271,-0.1921,8954.8128
FSLY,"Fastly, Inc.",Telecommunications,Telecom - Cloud & Edge Connectivity,Primary,3654.3421,-0.2101,0.1334,0.4056,2192.6053
FSLY,"Fastly, Inc.",Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,3654.3421,-0.2101,0.1334,0.4056,1461.7368
FTEK,"Fuel Tech, Inc.",Environmental Sustainability,Environmental - Clean Technologies & Pollution Control,Primary,43.0792,-0.0417,-0.1097,-0.0676,43.0792
FTI,Technipfmc Plc,Energy - Traditional,Energy Base - Oilfield Services & Equipment,Primary,29745.6681,-0.049,-0.0111,0.0691,29745.6681
FTNT,"Fortinet, Inc.",Industrial Automation & Robotics,"Automation - Industrial IoT, Connectivity",Primary,111517.1471,-0.0248,-0.0025,0.1348,66910.2883
FTNT,"Fortinet, Inc.",Cybersecurity,Cybersecurity - Application Security,Secondary,111517.1471,-0.0248,-0.0025,0.1348,44606.8588
FTV,Fortive Corp,Industrial Automation & Robotics,Automation - Industrial Sensors & Machine Vision,Primary,18259.9516,-0.003,-0.0297,0.0235,10955.971
FTV,Fortive Corp,Hardware,Hardware - Industrial & IoT,Secondary,18259.9516,-0.003,-0.0297,0.0235,7303.9806
